index,case:concept:name,activity,type,act_str
660,case_45L3,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 15, 10, 11, 12, 13, 14, 15, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 15, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 15]",L,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 15, 10, 11, 12, 13, 14, 15, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 15, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 15]"
354,case_142L3,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 15, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 15, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 15]",L,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 15, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 15, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 15]"
374,case_145L3,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 15, 10, 11, 12, 13, 14, 15, 9, 10, 11, 12, 13, 14, 15, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 15]",L,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 15, 10, 11, 12, 13, 14, 15, 9, 10, 11, 12, 13, 14, 15, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 15]"
218,case_124L3,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 15, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 15, 9, 10, 11, 12, 13, 14, 15, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 15]",L,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 15, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 15, 9, 10, 11, 12, 13, 14, 15, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 15]"
247,case_128L3,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 9, 10, 11, 12, 13, 14, 15]",L,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 9, 10, 11, 12, 13, 14, 15]"
66,case_105L3,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 15]",L,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 15]"
135,case_112L3,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 15, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 15]",L,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 15, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 15]"
581,case_31L3,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 15, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 15, 10, 11, 12, 13, 14, 15, 9, 10, 11, 12, 13, 14, 15, 10, 11, 12, 13, 14, 15, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 15]",L,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 15, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 15, 10, 11, 12, 13, 14, 15, 9, 10, 11, 12, 13, 14, 15, 10, 11, 12, 13, 14, 15, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 15]"
755,case_62L3,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 15, 9, 10, 11, 12, 13, 14, 15]",L,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 15, 9, 10, 11, 12, 13, 14, 15]"
935,case_94L3,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 15, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 15]",L,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 15, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 15]"
730,case_58L3,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 15, 9, 10, 11, 12, 13, 14, 15, 9, 10, 11, 12, 13, 14, 15]",L,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 15, 9, 10, 11, 12, 13, 14, 15, 9, 10, 11, 12, 13, 14, 15]"
740,case_5L3,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 15, 10, 11, 12, 13, 14, 15, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 15, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 15]",L,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 15, 10, 11, 12, 13, 14, 15, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 15, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 15]"
383,case_147L3,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 15, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 15, 10, 11, 12, 13, 14, 15]",L,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 15, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 15, 10, 11, 12, 13, 14, 15]"
299,case_135C4,"[8, 9, 13, 14, 15, 8, 10, 13, 14, 15, 8, 10, 13, 14, 15, 8, 12, 13, 14, 15]",C,"[8, 9, 13, 14, 15, 8, 10, 13, 14, 15, 8, 10, 13, 14, 15, 8, 12, 13, 14, 15]"
200,case_121C4,"[8, 9, 13, 14, 15, 8, 10, 13, 14, 15, 8, 10, 13, 14, 15]",C,"[8, 9, 13, 14, 15, 8, 10, 13, 14, 15, 8, 10, 13, 14, 15]"
272,case_131C4,"[8, 9, 13, 14, 15, 8, 11, 13, 14, 15, 8, 12, 13, 14, 15]",C,"[8, 9, 13, 14, 15, 8, 11, 13, 14, 15, 8, 12, 13, 14, 15]"
843,case_79C4,"[8, 9, 13, 14, 15, 8, 12, 13, 14, 15, 8, 10, 13, 14, 15, 8, 11, 13, 14, 15]",C,"[8, 9, 13, 14, 15, 8, 12, 13, 14, 15, 8, 10, 13, 14, 15, 8, 11, 13, 14, 15]"
456,case_199C4,"[8, 9, 13, 14, 15, 8, 10, 13, 14, 15, 8, 10, 13, 14, 15, 8, 12, 13, 14, 15, 8, 12, 13, 14, 15, 8, 10, 13, 14, 15]",C,"[8, 9, 13, 14, 15, 8, 10, 13, 14, 15, 8, 10, 13, 14, 15, 8, 12, 13, 14, 15, 8, 12, 13, 14, 15, 8, 10, 13, 14, 15]"
332,case_13C4,"[8, 9, 13, 14, 15, 8, 12, 13, 14, 15, 8, 12, 13, 14, 15, 8, 12, 13, 14, 15, 8, 11, 13, 14, 15, 8, 10, 13, 14, 15]",C,"[8, 9, 13, 14, 15, 8, 12, 13, 14, 15, 8, 12, 13, 14, 15, 8, 12, 13, 14, 15, 8, 11, 13, 14, 15, 8, 10, 13, 14, 15]"
455,case_198C4,"[8, 9, 13, 14, 15, 8, 11, 13, 14, 15, 8, 10, 13, 14, 15, 8, 11, 13, 14, 15]",C,"[8, 9, 13, 14, 15, 8, 11, 13, 14, 15, 8, 10, 13, 14, 15, 8, 11, 13, 14, 15]"
499,case_231C4,"[8, 9, 13, 14, 15, 8, 10, 13, 14, 15, 8, 11, 13, 14, 15, 8, 11, 13, 14, 15, 8, 10, 13, 14, 15, 8, 10, 13, 14, 15]",C,"[8, 9, 13, 14, 15, 8, 10, 13, 14, 15, 8, 11, 13, 14, 15, 8, 11, 13, 14, 15, 8, 10, 13, 14, 15, 8, 10, 13, 14, 15]"
670,case_47C4,"[8, 9, 13, 14, 15, 8, 12, 13, 14, 15, 8, 12, 13, 14, 15, 8, 11, 13, 14, 15]",C,"[8, 9, 13, 14, 15, 8, 12, 13, 14, 15, 8, 12, 13, 14, 15, 8, 11, 13, 14, 15]"
410,case_159C4,"[8, 9, 13, 14, 15, 8, 12, 13, 14, 15, 8, 11, 13, 14, 15, 8, 10, 13, 14, 15, 8, 11, 13, 14, 15, 8, 11, 13, 14, 15]",C,"[8, 9, 13, 14, 15, 8, 12, 13, 14, 15, 8, 11, 13, 14, 15, 8, 10, 13, 14, 15, 8, 11, 13, 14, 15, 8, 11, 13, 14, 15]"
550,case_284C4,"[8, 9, 13, 14, 15, 8, 12, 13, 14, 15, 8, 11, 13, 14, 15, 8, 10, 13, 14, 15, 8, 11, 13, 14, 15]",C,"[8, 9, 13, 14, 15, 8, 12, 13, 14, 15, 8, 11, 13, 14, 15, 8, 10, 13, 14, 15, 8, 11, 13, 14, 15]"
393,case_149C4,"[8, 9, 13, 14, 15, 8, 11, 13, 14, 15, 8, 10, 13, 14, 15, 8, 10, 13, 14, 15]",C,"[8, 9, 13, 14, 15, 8, 11, 13, 14, 15, 8, 10, 13, 14, 15, 8, 10, 13, 14, 15]"
888,case_86C4,"[8, 9, 13, 14, 15, 8, 10, 13, 14, 15, 8, 11, 13, 14, 15, 8, 12, 13, 14, 15, 8, 10, 13, 14, 15, 8, 11, 13, 14, 15]",C,"[8, 9, 13, 14, 15, 8, 10, 13, 14, 15, 8, 11, 13, 14, 15, 8, 12, 13, 14, 15, 8, 10, 13, 14, 15, 8, 11, 13, 14, 15]"
574,case_30C4,"[8, 9, 13, 14, 15, 8, 12, 13, 14, 15, 8, 10, 13, 14, 15, 8, 12, 13, 14, 15, 8, 11, 13, 14, 15]",C,"[8, 9, 13, 14, 15, 8, 12, 13, 14, 15, 8, 10, 13, 14, 15, 8, 12, 13, 14, 15, 8, 11, 13, 14, 15]"
558,case_292C4,"[8, 9, 13, 14, 15, 8, 12, 13, 14, 15, 8, 12, 13, 14, 15, 8, 12, 13, 14, 15, 8, 10, 13, 14, 15, 8, 10, 13, 14, 15]",C,"[8, 9, 13, 14, 15, 8, 12, 13, 14, 15, 8, 12, 13, 14, 15, 8, 12, 13, 14, 15, 8, 10, 13, 14, 15, 8, 10, 13, 14, 15]"
835,case_77C4,"[8, 9, 13, 14, 15, 8, 10, 13, 14, 15, 8, 11, 13, 14, 15, 8, 10, 13, 14, 15, 8, 11, 13, 14, 15]",C,"[8, 9, 13, 14, 15, 8, 10, 13, 14, 15, 8, 11, 13, 14, 15, 8, 10, 13, 14, 15, 8, 11, 13, 14, 15]"
443,case_188C4,"[8, 9, 13, 14, 15, 8, 11, 13, 14, 15, 8, 10, 13, 14, 15, 8, 12, 13, 14, 15, 8, 10, 13, 14, 15]",C,"[8, 9, 13, 14, 15, 8, 11, 13, 14, 15, 8, 10, 13, 14, 15, 8, 12, 13, 14, 15, 8, 10, 13, 14, 15]"
177,case_119C4,"[8, 9, 13, 14, 15, 8, 10, 13, 14, 15, 8, 10, 13, 14, 15, 8, 11, 13, 14, 15]",C,"[8, 9, 13, 14, 15, 8, 10, 13, 14, 15, 8, 10, 13, 14, 15, 8, 11, 13, 14, 15]"
560,case_297C4,"[8, 9, 13, 14, 15, 8, 10, 13, 14, 15, 8, 11, 13, 14, 15, 8, 12, 13, 14, 15, 8, 11, 13, 14, 15, 8, 10, 13, 14, 15]",C,"[8, 9, 13, 14, 15, 8, 10, 13, 14, 15, 8, 11, 13, 14, 15, 8, 12, 13, 14, 15, 8, 11, 13, 14, 15, 8, 10, 13, 14, 15]"
454,case_196C4,"[8, 9, 13, 14, 15, 8, 12, 13, 14, 15, 8, 11, 13, 14, 15, 8, 10, 13, 14, 15, 8, 10, 13, 14, 15, 8, 10, 13, 14, 15]",C,"[8, 9, 13, 14, 15, 8, 12, 13, 14, 15, 8, 11, 13, 14, 15, 8, 10, 13, 14, 15, 8, 10, 13, 14, 15, 8, 10, 13, 14, 15]"
347,case_141C4,"[8, 9, 13, 14, 15, 8, 10, 13, 14, 15, 8, 11, 13, 14, 15, 8, 10, 13, 14, 15]",C,"[8, 9, 13, 14, 15, 8, 10, 13, 14, 15, 8, 11, 13, 14, 15, 8, 10, 13, 14, 15]"
557,case_290C4,"[8, 9, 13, 14, 15, 8, 10, 13, 14, 15, 8, 12, 13, 14, 15, 8, 11, 13, 14, 15]",C,"[8, 9, 13, 14, 15, 8, 10, 13, 14, 15, 8, 12, 13, 14, 15, 8, 11, 13, 14, 15]"
483,case_220C4,"[8, 9, 13, 14, 15, 8, 10, 13, 14, 15, 8, 11, 13, 14, 15, 8, 11, 13, 14, 15]",C,"[8, 9, 13, 14, 15, 8, 10, 13, 14, 15, 8, 11, 13, 14, 15, 8, 11, 13, 14, 15]"
172,case_118C4,"[8, 9, 13, 14, 15, 8, 12, 13, 14, 15, 8, 11, 13, 14, 15]",C,"[8, 9, 13, 14, 15, 8, 12, 13, 14, 15, 8, 11, 13, 14, 15]"
106,case_10C4,"[8, 9, 13, 14, 15, 8, 12, 13, 14, 15, 8, 11, 13, 14, 15, 8, 12, 13, 14, 15]",C,"[8, 9, 13, 14, 15, 8, 12, 13, 14, 15, 8, 11, 13, 14, 15, 8, 12, 13, 14, 15]"
232,case_126C3,"[8, 9, 10, 15, 8, 11, 12, 15, 8, 11, 12, 15, 8, 11, 12, 15, 8, 13, 14, 15]",C,"[8, 9, 10, 15, 8, 11, 12, 15, 8, 11, 12, 15, 8, 11, 12, 15, 8, 13, 14, 15]"
123,case_111C3,"[8, 9, 10, 15, 8, 11, 12, 15]",C,"[8, 9, 10, 15, 8, 11, 12, 15]"
488,case_227C3,"[8, 9, 10, 15, 8, 13, 14, 15, 8, 11, 12, 15, 8, 11, 12, 15, 8, 11, 12, 15, 8, 11, 12, 15]",C,"[8, 9, 10, 15, 8, 13, 14, 15, 8, 11, 12, 15, 8, 11, 12, 15, 8, 11, 12, 15, 8, 11, 12, 15]"
14,case_100C3,"[8, 9, 10, 15, 8, 11, 12, 15, 8, 11, 12, 15, 8, 11, 12, 15]",C,"[8, 9, 10, 15, 8, 11, 12, 15, 8, 11, 12, 15, 8, 11, 12, 15]"
540,case_277C3,"[8, 9, 10, 15, 8, 11, 12, 15, 8, 11, 12, 15, 8, 13, 14, 15, 8, 11, 12, 15]",C,"[8, 9, 10, 15, 8, 11, 12, 15, 8, 11, 12, 15, 8, 13, 14, 15, 8, 11, 12, 15]"
132,case_112C3,"[8, 9, 10, 15, 8, 13, 14, 15, 8, 11, 12, 15]",C,"[8, 9, 10, 15, 8, 13, 14, 15, 8, 11, 12, 15]"
551,case_288C3,"[8, 9, 10, 15, 8, 11, 12, 15, 8, 13, 14, 15, 8, 13, 14, 15, 8, 13, 14, 15]",C,"[8, 9, 10, 15, 8, 11, 12, 15, 8, 13, 14, 15, 8, 13, 14, 15, 8, 13, 14, 15]"
271,case_131C3,"[8, 9, 10, 15, 8, 11, 12, 15, 8, 11, 12, 15, 8, 11, 12, 15, 8, 11, 12, 15]",C,"[8, 9, 10, 15, 8, 11, 12, 15, 8, 11, 12, 15, 8, 11, 12, 15, 8, 11, 12, 15]"
409,case_157C3,"[8, 9, 10, 15, 8, 11, 12, 15, 8, 11, 12, 15, 8, 13, 14, 15]",C,"[8, 9, 10, 15, 8, 11, 12, 15, 8, 11, 12, 15, 8, 13, 14, 15]"
386,case_148C3,"[8, 9, 10, 15, 8, 13, 14, 15, 8, 13, 14, 15, 8, 13, 14, 15, 8, 13, 14, 15]",C,"[8, 9, 10, 15, 8, 13, 14, 15, 8, 13, 14, 15, 8, 13, 14, 15, 8, 13, 14, 15]"
152,case_115C3,"[8, 9, 10, 15, 8, 11, 12, 15, 8, 13, 14, 15, 8, 11, 12, 15, 8, 11, 12, 15, 8, 13, 14, 15]",C,"[8, 9, 10, 15, 8, 11, 12, 15, 8, 13, 14, 15, 8, 11, 12, 15, 8, 11, 12, 15, 8, 13, 14, 15]"
520,case_259C3,"[8, 9, 10, 15, 8, 13, 14, 15, 8, 13, 14, 15, 8, 13, 14, 15]",C,"[8, 9, 10, 15, 8, 13, 14, 15, 8, 13, 14, 15, 8, 13, 14, 15]"
427,case_17C3,"[8, 9, 10, 15, 8, 13, 14, 15, 8, 11, 12, 15, 8, 13, 14, 15, 8, 13, 14, 15, 8, 11, 12, 15]",C,"[8, 9, 10, 15, 8, 13, 14, 15, 8, 11, 12, 15, 8, 13, 14, 15, 8, 13, 14, 15, 8, 11, 12, 15]"
192,case_120C3,"[8, 9, 10, 15, 8, 13, 14, 15, 8, 11, 12, 15, 8, 11, 12, 15]",C,"[8, 9, 10, 15, 8, 13, 14, 15, 8, 11, 12, 15, 8, 11, 12, 15]"
116,case_110C3,"[8, 9, 10, 15, 8, 11, 12, 15, 8, 13, 14, 15, 8, 11, 12, 15]",C,"[8, 9, 10, 15, 8, 11, 12, 15, 8, 13, 14, 15, 8, 11, 12, 15]"
56,case_104C3,"[8, 9, 10, 15, 8, 13, 14, 15, 8, 13, 14, 15, 8, 13, 14, 15, 8, 13, 14, 15, 8, 11, 12, 15]",C,"[8, 9, 10, 15, 8, 13, 14, 15, 8, 13, 14, 15, 8, 13, 14, 15, 8, 13, 14, 15, 8, 11, 12, 15]"
444,case_189C3,"[8, 9, 10, 15, 8, 11, 12, 15, 8, 11, 12, 15, 8, 13, 14, 15, 8, 11, 12, 15, 8, 11, 12, 15]",C,"[8, 9, 10, 15, 8, 11, 12, 15, 8, 11, 12, 15, 8, 13, 14, 15, 8, 11, 12, 15, 8, 11, 12, 15]"
440,case_186C3,"[8, 9, 10, 15, 8, 13, 14, 15, 8, 13, 14, 15, 8, 13, 14, 15, 8, 11, 12, 15]",C,"[8, 9, 10, 15, 8, 13, 14, 15, 8, 13, 14, 15, 8, 13, 14, 15, 8, 11, 12, 15]"
433,case_180C3,"[8, 9, 10, 15, 8, 13, 14, 15, 8, 11, 12, 15, 8, 11, 12, 15, 8, 13, 14, 15, 8, 11, 12, 15]",C,"[8, 9, 10, 15, 8, 13, 14, 15, 8, 11, 12, 15, 8, 11, 12, 15, 8, 13, 14, 15, 8, 11, 12, 15]"
530,case_265C3,"[8, 9, 10, 15, 8, 13, 14, 15, 8, 13, 14, 15, 8, 11, 12, 15, 8, 11, 12, 15]",C,"[8, 9, 10, 15, 8, 13, 14, 15, 8, 13, 14, 15, 8, 11, 12, 15, 8, 11, 12, 15]"
318,case_138C3,"[8, 9, 10, 15, 8, 13, 14, 15, 8, 13, 14, 15, 8, 11, 12, 15, 8, 13, 14, 15, 8, 11, 12, 15]",C,"[8, 9, 10, 15, 8, 13, 14, 15, 8, 13, 14, 15, 8, 11, 12, 15, 8, 13, 14, 15, 8, 11, 12, 15]"
73,case_106C3,"[8, 9, 10, 15, 8, 11, 12, 15, 8, 13, 14, 15, 8, 13, 14, 15]",C,"[8, 9, 10, 15, 8, 11, 12, 15, 8, 13, 14, 15, 8, 13, 14, 15]"
768,case_65C3,"[8, 9, 10, 15, 8, 13, 14, 15, 8, 11, 12, 15, 8, 13, 14, 15, 8, 11, 12, 15]",C,"[8, 9, 10, 15, 8, 13, 14, 15, 8, 11, 12, 15, 8, 13, 14, 15, 8, 11, 12, 15]"
82,case_107C3,"[8, 9, 10, 15, 8, 11, 12, 15, 8, 11, 12, 15]",C,"[8, 9, 10, 15, 8, 11, 12, 15, 8, 11, 12, 15]"
324,case_139C3,"[8, 9, 10, 15, 8, 11, 12, 15, 8, 13, 14, 15, 8, 13, 14, 15, 8, 11, 12, 15]",C,"[8, 9, 10, 15, 8, 11, 12, 15, 8, 13, 14, 15, 8, 13, 14, 15, 8, 11, 12, 15]"
